Customer ID,Customer Name,City,Country,Year,Quarter,Month,Day,Order ID,Postal Code,Product ID,Product Name,Profit Margin,Region,Segment,Year,Quarter,Month,Day,State,Ship Mode,Sub-Category,Total Customers,Total Orders,Total Profit,Total Sales,Sum of Sales,Count of Row ID,Sum of Quantity,Sum of Profit,Sum of Discount,Category
IM-15070,Irene Maddox,San Diego,United States,2016,Qtr 4,November,6,CA-2016-109925,92105,OFF-ST-10003442,Eldon Portable Mobile Manager,27,West,Consumer,2016,Qtr 4,November,10,California,Second Class,Storage,1,1,22.9068,84.84,84.84,1,3,22.9068,0,Office Supplies
IM-15070,Irene Maddox,Seattle,United States,2016,Qtr 4,December,5,CA-2016-161389,98103,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,32.49999999999999,West,Consumer,2016,Qtr 4,December,10,Washington,Standard Class,Binders,1,1,132.5922,407.976,407.976,1,3,132.5922,0.2,Office Supplies
JA-15970,Joseph Airdo,Cuyahoga Falls,United States,2017,Qtr 1,March,2,CA-2017-152261,44221,OFF-BI-10002353,GBC VeloBind Cover Sets,-66.66666666666667,East,Consumer,2017,Qtr 1,March,6,Ohio,Standard Class,Binders,1,1,-12.352,18.528,18.528,1,4,-12.352,0.7,Office Supplies
JA-15970,Joseph Airdo,Detroit,United States,2016,Qtr 3,September,1,CA-2016-116526,48227,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",18.888888888888893,Central,Consumer,2016,Qtr 3,September,5,Michigan,Standard Class,Appliances,1,1,71.162,376.74,376.74,1,4,71.162,0.1,Office Supplies
JA-15970,Joseph Airdo,Detroit,United States,2016,Qtr 3,September,1,CA-2016-116526,48227,OFF-AR-10004999,Newell 315,25,Central,Consumer,2016,Qtr 3,September,5,Michigan,Standard Class,Art,1,1,2.99,11.96,11.96,1,2,2.99,0,Office Supplies
JA-15970,Joseph Airdo,Detroit,United States,2016,Qtr 3,September,1,CA-2016-116526,48227,OFF-BI-10000320,GBC Plastic Binding Combs,49,Central,Consumer,2016,Qtr 3,September,5,Michigan,Standard Class,Binders,1,1,14.4648,29.52,29.52,1,4,14.4648,0,Office Supplies
JA-15970,Joseph Airdo,Detroit,United States,2016,Qtr 3,September,1,CA-2016-116526,48227,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",48.00000000000001,Central,Consumer,2016,Qtr 3,September,5,Michigan,Standard Class,Binders,1,1,12.672,26.4,26.4,1,5,12.672,0,Office Supplies
JA-15970,Joseph Airdo,Detroit,United States,2016,Qtr 3,September,1,CA-2016-116526,48227,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,46,Central,Consumer,2016,Qtr 3,September,5,Michigan,Standard Class,Binders,1,1,11.086,24.1,24.1,1,5,11.086,0,Office Supplies
JA-15970,Joseph Airdo,Detroit,United States,2016,Qtr 3,September,1,CA-2016-116526,48227,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,26,Central,Consumer,2016,Qtr 3,September,5,Michigan,Standard Class,Phones,1,1,2.2828,8.78,8.78,1,1,2.2828,0,Technology
JA-15970,Joseph Airdo,Los Angeles,United States,2014,Qtr 4,November,12,CA-2014-151295,90045,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,5,West,Consumer,2014,Qtr 4,November,16,California,Standard Class,Tables,1,1,31.4532,629.064,629.064,1,3,31.4532,0.2,Furniture
JA-15970,Joseph Airdo,Los Angeles,United States,2014,Qtr 4,November,12,CA-2014-151295,90045,OFF-PA-10001947,Xerox 1974,49,West,Consumer,2014,Qtr 4,November,16,California,Standard Class,Paper,1,1,5.8604,11.96,11.96,1,2,5.8604,0,Office Supplies
JA-15970,Joseph Airdo,Modesto,United States,2017,Qtr 3,September,7,US-2017-150070,95351,FUR-CH-10004860,Global Low Back Tilter Chair,-17.5,West,Consumer,2017,Qtr 3,September,12,California,Standard Class,Chairs,1,1,-28.2744,161.568,161.568,1,2,-28.2744,0.2,Furniture
JA-15970,Joseph Airdo,Mount Vernon,United States,2017,Qtr 3,September,29,CA-2017-128335,10550,OFF-EN-10001539,Staple envelope,47,East,Consumer,2017,Qtr 4,October,5,New York,Standard Class,Envelopes,1,1,10.9698,23.34,23.34,1,3,10.9698,0,Office Supplies
JA-15970,Joseph Airdo,Mount Vernon,United States,2017,Qtr 3,September,29,CA-2017-128335,10550,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",47,East,Consumer,2017,Qtr 4,October,5,New York,Standard Class,Paper,1,1,24.2285,51.55,51.55,1,5,24.2285,0,Office Supplies
JA-15970,Joseph Airdo,Philadelphia,United States,2017,Qtr 3,September,22,CA-2017-158379,19134,OFF-BI-10002498,Clear Mylar Reinforcing Strips,-76.66666666666667,East,Consumer,2017,Qtr 3,September,26,Pennsylvania,Second Class,Binders,1,1,-4.2987,5.607,5.607,1,1,-4.2987,0.7,Office Supplies
JA-15970,Joseph Airdo,Philadelphia,United States,2017,Qtr 3,September,22,CA-2017-158379,19134,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,-22.5,East,Consumer,2017,Qtr 3,September,26,Pennsylvania,Second Class,Supplies,1,1,-1049.3406,4663.736,4663.736,1,7,-1049.3406,0.2,Office Supplies
JA-15970,Joseph Airdo,Philadelphia,United States,2017,Qtr 3,September,22,CA-2017-158379,19134,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,28.750000000000004,East,Consumer,2017,Qtr 3,September,26,Pennsylvania,Second Class,Accessories,1,1,22.9954,79.984,79.984,1,2,22.9954,0.2,Technology
JA-15970,Joseph Airdo,Phoenix,United States,2017,Qtr 2,May,15,CA-2017-102414,85023,OFF-BI-10004465,Avery Durable Slant Ring Binders,-66.66666666666667,West,Consumer,2017,Qtr 2,May,18,Arizona,Second Class,Binders,1,1,-3.168,4.752,4.752,1,2,-3.168,0.7,Office Supplies
JA-15970,Joseph Airdo,Phoenix,United States,2017,Qtr 2,May,15,CA-2017-102414,85023,OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",36.25,West,Consumer,2017,Qtr 2,May,18,Arizona,Second Class,Paper,1,1,5.6376,15.552,15.552,1,3,5.6376,0.2,Office Supplies
JA-15970,Joseph Airdo,Phoenix,United States,2017,Qtr 2,May,15,CA-2017-102414,85023,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",8.75,West,Consumer,2017,Qtr 2,May,18,Arizona,Second Class,Phones,1,1,2.5893,29.592,29.592,1,1,2.5893,0.2,Technology
JA-15970,Joseph Airdo,Springfield,United States,2014,Qtr 3,September,17,CA-2014-131947,97477,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,12.5,West,Consumer,2014,Qtr 3,September,22,Oregon,Standard Class,Art,1,1,4.782,38.256,38.256,1,3,4.782,0.2,Office Supplies
JA-15970,Joseph Airdo,Springfield,United States,2014,Qtr 3,September,17,CA-2014-131947,97477,OFF-AR-10001473,Newell 313,8.75,West,Consumer,2014,Qtr 3,September,22,Oregon,Standard Class,Art,1,1,0.4592,5.248,5.248,1,2,0.4592,0.2,Office Supplies
JA-15970,Joseph Airdo,Springfield,United States,2014,Qtr 3,September,17,CA-2014-131947,97477,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,32.49999999999999,West,Consumer,2014,Qtr 3,September,22,Oregon,Standard Class,Paper,1,1,13.078,40.24,40.24,1,5,13.078,0.2,Office Supplies
JA-15970,Joseph Airdo,Springfield,United States,2014,Qtr 3,September,17,CA-2014-131947,97477,OFF-PA-10003039,Xerox 1960,31.25,West,Consumer,2014,Qtr 3,September,22,Oregon,Standard Class,Paper,1,1,46.47,148.704,148.704,1,6,46.47,0.2,Office Supplies
JA-15970,Joseph Airdo,Springfield,United States,2014,Qtr 3,September,17,CA-2014-131947,97477,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",30,West,Consumer,2014,Qtr 3,September,22,Oregon,Standard Class,Accessories,1,1,16.776,55.92,55.92,1,10,16.776,0.2,Technology
JA-15970,Joseph Airdo,Springfield,United States,2014,Qtr 3,September,17,CA-2014-131947,97477,TEC-MA-10004086,Plantronics Single Ear Headset,-73.33333333333333,West,Consumer,2014,Qtr 3,September,22,Oregon,Standard Class,Machines,1,1,-21.945,29.925,29.925,1,5,-21.945,0.7,Technology
JB-15400,Jennifer Braxton,Bristol,United States,2015,Qtr 3,September,3,CA-2015-121608,6010,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",43.99999999999999,East,Corporate,2015,Qtr 3,September,5,Connecticut,First Class,Appliances,1,1,60.5528,137.62,137.62,1,2,60.5528,0,Office Supplies
JB-15400,Jennifer Braxton,Bristol,United States,2015,Qtr 3,September,3,CA-2015-121608,6010,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,25,East,Corporate,2015,Qtr 3,September,5,Connecticut,First Class,Phones,1,1,25.1225,100.49,100.49,1,1,25.1225,0,Technology
JB-15400,Jennifer Braxton,Chicago,United States,2014,Qtr 3,September,14,US-2014-100853,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,-250,Central,Corporate,2014,Qtr 3,September,19,Illinois,Standard Class,Appliances,1,1,-131.12,52.448,52.448,1,2,-131.12,0.8,Office Supplies
JB-15400,Jennifer Braxton,Chicago,United States,2014,Qtr 3,September,14,US-2014-100853,60623,OFF-LA-10003148,Avery 51,32.49999999999999,Central,Corporate,2014,Qtr 3,September,19,Illinois,Standard Class,Labels,1,1,6.552,20.16,20.16,1,4,6.552,0.2,Office Supplies
JB-15400,Jennifer Braxton,Lawrence,United States,2017,Qtr 3,August,19,CA-2017-132339,1841,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,47,East,Corporate,2017,Qtr 3,August,23,Massachusetts,Standard Class,Binders,1,1,182.3553,387.99,387.99,1,1,182.3553,0,Office Supplies
JB-15400,Jennifer Braxton,Los Angeles,United States,2015,Qtr 2,May,1,CA-2015-145821,90008,TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,12.5,West,Corporate,2015,Qtr 2,May,7,California,Standard Class,Phones,1,1,11.094,88.752,88.752,1,3,11.094,0.2,Technology
JB-15400,Jennifer Braxton,Los Angeles,United States,2016,Qtr 1,February,4,CA-2016-101189,90049,OFF-ST-10004180,Safco Commercial Shelving,4,West,Corporate,2016,Qtr 1,February,9,California,Standard Class,Storage,1,1,3.7208,93.02,93.02,1,2,3.7208,0,Office Supplies
JB-15400,Jennifer Braxton,Milwaukee,United States,2017,Qtr 4,October,21,CA-2017-142125,53209,OFF-BI-10000301,GBC Instant Report Kit,50,Central,Corporate,2017,Qtr 4,October,27,Wisconsin,Standard Class,Binders,1,1,19.41,38.82,38.82,1,6,19.41,0,Office Supplies
JB-15400,Jennifer Braxton,Milwaukee,United States,2017,Qtr 4,October,21,CA-2017-142125,53209,OFF-BI-10003460,Acco 3-Hole Punch,48.00000000000001,Central,Corporate,2017,Qtr 4,October,27,Wisconsin,Standard Class,Binders,1,1,10.512,21.9,21.9,1,5,10.512,0,Office Supplies
JB-15400,Jennifer Braxton,New York City,United States,2015,Qtr 3,September,3,US-2015-104185,10009,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,26,East,Corporate,2015,Qtr 3,September,8,New York,Second Class,Storage,1,1,31.2858,120.33,120.33,1,1,31.2858,0,Office Supplies
JB-15400,Jennifer Braxton,Rockford,United States,2017,Qtr 4,December,23,CA-2017-117443,61107,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,-160,Central,Corporate,2017,Qtr 4,December,25,Illinois,Second Class,Binders,1,1,-22.144,13.84,13.84,1,4,-22.144,0.8,Office Supplies
JB-15400,Jennifer Braxton,Rockford,United States,2017,Qtr 4,December,23,CA-2017-117443,61107,OFF-PA-10004475,Xerox 1940,36.25,Central,Corporate,2017,Qtr 4,December,25,Illinois,Second Class,Paper,1,1,63.7536,175.872,175.872,1,4,63.7536,0.2,Office Supplies
JB-15400,Jennifer Braxton,Sunnyvale,United States,2017,Qtr 4,November,9,CA-2017-158246,94086,FUR-CH-10003061,"Global Leather Task Chair, Black",-1.25,West,Corporate,2017,Qtr 4,November,11,California,First Class,Chairs,1,1,-2.6997,215.976,215.976,1,3,-2.6997,0.2,Furniture
JB-15400,Jennifer Braxton,Tampa,United States,2016,Qtr 3,July,23,CA-2016-165316,33614,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",27.499999999999996,South,Corporate,2016,Qtr 3,July,27,Florida,Standard Class,Appliances,1,1,6.5164,23.696,23.696,1,2,6.5164,0.2,Office Supplies
JB-15400,Jennifer Braxton,Tampa,United States,2016,Qtr 3,July,23,CA-2016-165316,33614,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,7.5,South,Corporate,2016,Qtr 3,July,27,Florida,Standard Class,Art,1,1,2.6412,35.216,35.216,1,2,2.6412,0.2,Office Supplies
JB-15400,Jennifer Braxton,Tampa,United States,2016,Qtr 3,July,23,CA-2016-165316,33614,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,-41.99999999999999,South,Corporate,2016,Qtr 3,July,27,Florida,Standard Class,Machines,1,1,-111.4995,265.475,265.475,1,1,-111.4995,0.5,Technology
JB-15925,Joni Blumstein,Austin,United States,2015,Qtr 4,December,12,US-2015-167220,78745,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,28.749999999999996,Central,Consumer,2015,Qtr 4,December,16,Texas,Standard Class,Accessories,1,1,6.4308,22.368,22.368,1,4,6.4308,0.2,Technology
JB-15925,Joni Blumstein,Dublin,United States,2015,Qtr 4,December,24,CA-2015-169397,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",26.250000000000007,East,Consumer,2015,Qtr 4,December,27,Ohio,First Class,Furnishings,1,1,19.0848,72.704,72.704,1,4,19.0848,0.2,Furniture
JB-15925,Joni Blumstein,Dublin,United States,2015,Qtr 4,December,24,CA-2015-169397,43017,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,10,East,Consumer,2015,Qtr 4,December,27,Ohio,First Class,Art,1,1,2.7168,27.168,27.168,1,2,2.7168,0.2,Office Supplies
JB-15925,Joni Blumstein,Dublin,United States,2015,Qtr 4,December,24,CA-2015-169397,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,-70,East,Consumer,2015,Qtr 4,December,27,Ohio,First Class,Binders,1,1,-13.8432,19.776,19.776,1,4,-13.8432,0.7,Office Supplies
JB-15925,Joni Blumstein,Dublin,United States,2015,Qtr 4,December,24,CA-2015-169397,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,32.5,East,Consumer,2015,Qtr 4,December,27,Ohio,First Class,Fasteners,1,1,1.8148,5.584,5.584,1,2,1.8148,0.2,Office Supplies
JB-15925,Joni Blumstein,Dublin,United States,2015,Qtr 4,December,24,CA-2015-169397,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",36.25,East,Consumer,2015,Qtr 4,December,27,Ohio,First Class,Paper,1,1,8.2302,22.704,22.704,1,6,8.2302,0.2,Office Supplies
JB-15925,Joni Blumstein,Dublin,United States,2015,Qtr 4,December,24,CA-2015-169397,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-80,East,Consumer,2015,Qtr 4,December,27,Ohio,First Class,Machines,1,1,-383.9904,479.988,479.988,1,4,-383.9904,0.7,Technology
JB-15925,Joni Blumstein,Los Angeles,United States,2014,Qtr 4,December,5,CA-2014-150203,90032,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,29.000000000000004,West,Consumer,2014,Qtr 4,December,7,California,First Class,Appliances,1,1,72.5754,250.26,250.26,1,6,72.5754,0,Office Supplies
JB-16000,Joy Bell-,Brownsville,United States,2017,Qtr 4,November,17,CA-2017-124674,78521,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",-4.411764705882353,Central,Consumer,2017,Qtr 4,November,23,Texas,Standard Class,Bookcases,1,1,-14.4588,327.7328,327.7328,1,2,-14.4588,0.32,Furniture
JB-16000,Joy Bell-,Columbia,United States,2017,Qtr 1,March,13,CA-2017-107713,21044,OFF-BI-10002026,Avery Arch Ring Binders,47,East,Consumer,2017,Qtr 1,March,17,Maryland,Standard Class,Binders,1,1,81.921,174.3,174.3,1,3,81.921,0,Office Supplies
JB-16000,Joy Bell-,Longview,United States,2016,Qtr 1,January,10,CA-2016-163937,98632,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",31,West,Consumer,2016,Qtr 1,January,13,Washington,Second Class,Furnishings,1,1,7.7035,24.85,24.85,1,5,7.7035,0,Furniture
JB-16000,Joy Bell-,Los Angeles,United States,2017,Qtr 3,September,14,US-2017-157224,90045,OFF-LA-10000121,Avery 48,46,West,Consumer,2017,Qtr 3,September,18,California,Second Class,Labels,1,1,26.082,56.7,56.7,1,9,26.082,0,Office Supplies
JB-16000,Joy Bell-,Philadelphia,United States,2016,Qtr 2,June,10,CA-2016-121993,19140,OFF-LA-10003720,Avery 487,33.75,East,Consumer,2016,Qtr 2,June,12,Pennsylvania,First Class,Labels,1,1,7.9704,23.616,23.616,1,8,7.9704,0.2,Office Supplies
JB-16000,Joy Bell-,Roseville,United States,2017,Qtr 3,September,9,US-2017-159562,48066,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",47,Central,Consumer,2017,Qtr 3,September,15,Michigan,Standard Class,Envelopes,1,1,8.2156,17.48,17.48,1,2,8.2156,0,Office Supplies
JB-16000,Joy Bell-,Salt Lake City,United States,2017,Qtr 4,November,2,CA-2017-168179,84106,OFF-PA-10001800,Xerox 220,48.00000000000001,West,Consumer,2017,Qtr 4,November,7,Utah,Standard Class,Paper,1,1,9.3312,19.44,19.44,1,3,9.3312,0,Office Supplies
JB-16045,Julia Barnett,Chula Vista,United States,2015,Qtr 2,May,3,CA-2015-107937,91911,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",16,West,Home Office,2015,Qtr 2,May,8,California,Standard Class,Furnishings,1,1,106.5408,665.88,665.88,1,6,106.5408,0,Furniture
JB-16045,Julia Barnett,Columbus,United States,2016,Qtr 2,May,25,CA-2016-139269,31907,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,25,South,Home Office,2016,Qtr 2,May,30,Georgia,Standard Class,Furnishings,1,1,6.24,24.96,24.96,1,4,6.24,0,Furniture
JB-16045,Julia Barnett,Columbus,United States,2016,Qtr 2,May,25,CA-2016-139269,31907,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",48,South,Home Office,2016,Qtr 2,May,30,Georgia,Standard Class,Paper,1,1,9.2928,19.36,19.36,1,2,9.2928,0,Office Supplies
JB-16045,Julia Barnett,Columbus,United States,2016,Qtr 2,May,25,CA-2016-139269,31907,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",11.999999999999998,South,Home Office,2016,Qtr 2,May,30,Georgia,Standard Class,Storage,1,1,152.118,1267.65,1267.65,1,9,152.118,0,Office Supplies
JB-16045,Julia Barnett,Columbus,United States,2016,Qtr 4,December,8,CA-2016-158302,43229,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",32.5,East,Home Office,2016,Qtr 4,December,12,Ohio,Second Class,Paper,1,1,3.4398,10.584,10.584,1,3,3.4398,0.2,Office Supplies
JB-16045,Julia Barnett,Danbury,United States,2017,Qtr 4,December,23,CA-2017-110625,6810,FUR-FU-10001473,DAX Wood Document Frame,36,East,Home Office,2017,Qtr 4,December,30,Connecticut,Standard Class,Furnishings,1,1,9.8856,27.46,27.46,1,2,9.8856,0,Furniture
JB-16045,Julia Barnett,Philadelphia,United States,2016,Qtr 1,March,6,US-2016-155173,19120,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-73.33333333333333,East,Home Office,2016,Qtr 1,March,10,Pennsylvania,Standard Class,Binders,1,1,-1.4982,2.043,2.043,1,1,-1.4982,0.7,Office Supplies
JB-16045,Julia Barnett,Philadelphia,United States,2016,Qtr 1,March,6,US-2016-155173,19120,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,-18.333333333333336,East,Home Office,2016,Qtr 1,March,10,Pennsylvania,Standard Class,Phones,1,1,-12.5103,68.238,68.238,1,3,-12.5103,0.4,Technology
JB-16045,Julia Barnett,Philadelphia,United States,2016,Qtr 1,March,6,US-2016-155173,19120,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,-16.666666666666664,East,Home Office,2016,Qtr 1,March,10,Pennsylvania,Standard Class,Phones,1,1,-71.99,431.94,431.94,1,2,-71.99,0.4,Technology
JC-15340,Jasper Cacioppo,Los Angeles,United States,2017,Qtr 3,September,7,US-2017-129441,90032,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,5,West,Consumer,2017,Qtr 3,September,11,California,Standard Class,Furnishings,1,1,2.397,47.94,47.94,1,3,2.397,0,Furniture
JC-15340,Jasper Cacioppo,New York City,United States,2014,Qtr 1,January,28,CA-2014-100328,10024,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",33.75,East,Consumer,2014,Qtr 1,February,3,New York,Standard Class,Binders,1,1,1.3257,3.928,3.928,1,1,1.3257,0.2,Office Supplies
JC-15340,Jasper Cacioppo,Philadelphia,United States,2016,Qtr 3,September,5,CA-2016-154536,19120,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",-76.66666666666667,East,Consumer,2016,Qtr 3,September,9,Pennsylvania,Standard Class,Binders,1,1,-7.3255,9.555,9.555,1,5,-7.3255,0.7,Office Supplies
JC-15340,Jasper Cacioppo,Riverside,United States,2016,Qtr 4,December,13,CA-2016-102792,92503,OFF-AR-10004757,Crayola Colored Pencils,33,West,Consumer,2016,Qtr 4,December,19,California,Standard Class,Art,1,1,3.2472,9.84,9.84,1,3,3.2472,0,Office Supplies
JC-15385,Jenna Caffey,Kent,United States,2017,Qtr 3,July,8,CA-2017-108560,98031,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",50,West,Consumer,2017,Qtr 3,July,15,Washington,Standard Class,Furnishings,1,1,99.23,198.46,198.46,1,2,99.23,0,Furniture
JC-15385,Jenna Caffey,Kent,United States,2017,Qtr 3,July,8,CA-2017-108560,98031,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",33.75,West,Consumer,2017,Qtr 3,July,15,Washington,Standard Class,Binders,1,1,7.8192,23.168,23.168,1,2,7.8192,0.2,Office Supplies
JC-15385,Jenna Caffey,Kent,United States,2017,Qtr 3,July,8,CA-2017-108560,98031,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",49,West,Consumer,2017,Qtr 3,July,15,Washington,Standard Class,Labels,1,1,385.3752,786.48,786.48,1,8,385.3752,0,Office Supplies
JC-15385,Jenna Caffey,Kent,United States,2017,Qtr 3,July,8,CA-2017-108560,98031,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,21,West,Consumer,2017,Qtr 3,July,15,Washington,Standard Class,Accessories,1,1,10.5,50,50,1,2,10.5,0,Technology
JC-15775,John Castell,Atlanta,United States,2017,Qtr 2,May,19,US-2017-120607,30318,OFF-PA-10003129,Tops White Computer Printout Paper,47,South,Consumer,2017,Qtr 2,May,19,Georgia,Same Day,Paper,1,1,91.9508,195.64,195.64,1,4,91.9508,0,Office Supplies
JC-15775,John Castell,Los Angeles,United States,2017,Qtr 2,June,30,CA-2017-109393,90032,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",1.1764705882352942,West,Consumer,2017,Qtr 3,July,2,California,Second Class,Bookcases,1,1,5.1294,435.999,435.999,1,3,5.1294,0.15,Furniture
JC-15775,John Castell,Macon,United States,2014,Qtr 3,September,14,CA-2014-159184,31204,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",37,South,Consumer,2014,Qtr 3,September,19,Georgia,Standard Class,Furnishings,1,1,52.688,142.4,142.4,1,5,52.688,0,Furniture
JC-15775,John Castell,Macon,United States,2014,Qtr 3,September,14,CA-2014-159184,31204,OFF-BI-10001890,Avery Poly Binder Pockets,48,South,Consumer,2014,Qtr 3,September,19,Georgia,Standard Class,Binders,1,1,3.4368,7.16,7.16,1,2,3.4368,0,Office Supplies
JC-15775,John Castell,New York City,United States,2017,Qtr 2,April,1,CA-2017-118360,10011,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",45,East,Consumer,2017,Qtr 2,April,7,New York,Standard Class,Paper,1,1,19.3185,42.93,42.93,1,9,19.3185,0,Office Supplies
JC-15775,John Castell,Newark,United States,2014,Qtr 4,December,21,CA-2014-109127,19711,OFF-LA-10004409,Avery 492,46,East,Consumer,2014,Qtr 4,December,25,Delaware,Standard Class,Labels,1,1,7.9488,17.28,17.28,1,6,7.9488,0,Office Supplies
JC-15775,John Castell,Philadelphia,United States,2017,Qtr 3,July,25,CA-2017-121293,19143,FUR-FU-10000732,Eldon 200 Class Desk Accessories,15.000000000000002,East,Consumer,2017,Qtr 3,July,28,Pennsylvania,Second Class,Furnishings,1,1,3.0144,20.096,20.096,1,4,3.0144,0.2,Furniture
JC-15775,John Castell,Philadelphia,United States,2017,Qtr 3,July,25,CA-2017-121293,19143,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",-25,East,Consumer,2017,Qtr 3,July,28,Pennsylvania,Second Class,Tables,1,1,-34.647,138.588,138.588,1,1,-34.647,0.4,Furniture
JC-15775,John Castell,Philadelphia,United States,2017,Qtr 3,July,25,CA-2017-121293,19143,OFF-PA-10004100,Xerox 216,35,East,Consumer,2017,Qtr 3,July,28,Pennsylvania,Second Class,Paper,1,1,7.2576,20.736,20.736,1,4,7.2576,0.2,Office Supplies
JC-15775,John Castell,Philadelphia,United States,2017,Qtr 3,July,25,CA-2017-121293,19143,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,-10,East,Consumer,2017,Qtr 3,July,28,Pennsylvania,Second Class,Storage,1,1,-25.992,259.92,259.92,1,5,-25.992,0.2,Office Supplies
JC-15775,John Castell,Philadelphia,United States,2017,Qtr 3,July,25,CA-2017-121293,19143,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,11.249999999999998,East,Consumer,2017,Qtr 3,July,28,Pennsylvania,Second Class,Supplies,1,1,4.2471,37.752,37.752,1,3,4.2471,0.2,Office Supplies
JC-15775,John Castell,San Antonio,United States,2017,Qtr 1,March,25,CA-2017-112039,78207,TEC-PH-10000984,Panasonic KX-TG9471B,10,Central,Consumer,2017,Qtr 1,March,29,Texas,Standard Class,Phones,1,1,47.0376,470.376,470.376,1,3,47.0376,0.2,Technology
JC-15775,John Castell,Seattle,United States,2015,Qtr 4,October,18,CA-2015-127824,98115,FUR-FU-10002505,Eldon 100 Class Desk Accessories,32,West,Consumer,2015,Qtr 4,October,22,Washington,Standard Class,Furnishings,1,1,3.2352,10.11,10.11,1,3,3.2352,0,Furniture
